,RunId,iteration,Step,height,width,density,minority_pc,preference,Number of Happy Agents,Average Utility of Majority Agents,Average Utility of Minority Agents
6795,1158,38,0,70,60,0.7,0.30000000000000004,0.75,0,0.0,0.0
6796,1158,38,20,70,60,0.7,0.30000000000000004,0.75,455,0.18241881553665154,-0.08096315581026937
6797,1158,38,40,70,60,0.7,0.30000000000000004,0.75,461,0.18656757957586173,-0.09080018042224505
6798,1158,38,60,70,60,0.7,0.30000000000000004,0.75,466,0.18881974675062424,-0.08169642857142864
6799,1158,38,80,70,60,0.7,0.30000000000000004,0.75,451,0.18081581621559278,-0.09206831324615074
6800,1158,38,100,70,60,0.7,0.30000000000000004,0.75,459,0.1839712548424458,-0.08200860823781568
6801,1159,38,0,70,60,0.7,0.30000000000000004,1.0,0,0.0,0.0
6802,1159,38,20,70,60,0.7,0.30000000000000004,1.0,378,0.03925831258791875,0.0470474947970057
6803,1159,38,40,70,60,0.7,0.30000000000000004,1.0,383,0.03597099635679477,0.05732250282152444
6804,1159,38,60,70,60,0.7,0.30000000000000004,1.0,387,0.043526764913402245,0.0505611986042515
6805,1159,38,80,70,60,0.7,0.30000000000000004,1.0,393,0.03960665805787471,0.05713405605773521
6806,1159,38,100,70,60,0.7,0.30000000000000004,1.0,393,0.04631463805352585,0.03894065997784202
6807,1160,38,0,70,60,0.7,0.4,0.0,0,0.0,0.0
6808,1160,38,20,70,60,0.7,0.4,0.0,890,0.5173185941043115,0.0821641156462584
6809,1160,38,40,70,60,0.7,0.4,0.0,1113,0.5940098261526884,0.16220946712018142
6810,1160,38,60,70,60,0.7,0.4,0.0,1687,0.7571428571428684,0.4245393990929696
6811,1160,38,80,70,60,0.7,0.4,0.0,1943,0.8467970521542106,0.541609977324262
6812,1160,38,100,70,60,0.7,0.4,0.0,2221,0.9314436885865641,0.6887967687074863
6813,1161,38,0,70,60,0.7,0.4,0.25,0,0.0,0.0
6814,1161,38,20,70,60,0.7,0.4,0.25,536,0.32887938565837305,0.007674392530984994
6815,1161,38,40,70,60,0.7,0.4,0.25,575,0.3426575653092283,0.024809983925076867
6816,1161,38,60,70,60,0.7,0.4,0.25,590,0.34469964355605315,0.0157768187183549
6817,1161,38,80,70,60,0.7,0.4,0.25,633,0.37001855346400375,0.03309021953530275
6818,1161,38,100,70,60,0.7,0.4,0.25,613,0.3563689278984037,0.023117554670269904
6819,1162,38,0,70,60,0.7,0.4,0.5,0,0.0,0.0
6820,1162,38,20,70,60,0.7,0.4,0.5,445,0.2443181877012598,-0.02784766874786448
6821,1162,38,40,70,60,0.7,0.4,0.5,485,0.25271092835916625,-0.021346109790948364
6822,1162,38,60,70,60,0.7,0.4,0.5,512,0.2626865053479538,-0.029306157394464634
6823,1162,38,80,70,60,0.7,0.4,0.5,458,0.2419722131622812,-0.025550925278787287
6824,1162,38,100,70,60,0.7,0.4,0.5,501,0.25397815518901606,-0.027087264700400716
6825,1163,38,0,70,60,0.7,0.4,0.75,0,0.0,0.0
6826,1163,38,20,70,60,0.7,0.4,0.75,389,0.1426186884571181,-0.026556093327742027
6827,1163,38,40,70,60,0.7,0.4,0.75,392,0.1423008463278767,-0.021671903635883578
6828,1163,38,60,70,60,0.7,0.4,0.75,403,0.14312555977489944,-0.02522428206442395
6829,1163,38,80,70,60,0.7,0.4,0.75,407,0.15048841168887653,-0.025653844585779507
6830,1163,38,100,70,60,0.7,0.4,0.75,415,0.15017018127646797,-0.01883081143416271
6831,1164,38,0,70,60,0.7,0.4,1.0,0,0.0,0.0
6832,1164,38,20,70,60,0.7,0.4,1.0,378,0.043370194348668185,0.040582968347156294
6833,1164,38,40,70,60,0.7,0.4,1.0,381,0.04402147464769812,0.041525719876991905
6834,1164,38,60,70,60,0.7,0.4,1.0,384,0.04849967384214005,0.041907013947131574
6835,1164,38,80,70,60,0.7,0.4,1.0,388,0.04448042535126717,0.036499005995092225
6836,1164,38,100,70,60,0.7,0.4,1.0,389,0.05228362273372101,0.029639983847420382
6837,1165,38,0,70,60,0.7,0.5,0.0,0,0.0,0.0
6838,1165,38,20,70,60,0.7,0.5,0.0,61,0.08370181405895681,0.07462585034013595
6839,1165,38,40,70,60,0.7,0.5,0.0,134,0.08821428571428597,0.09835600907029461
6840,1165,38,60,70,60,0.7,0.5,0.0,235,0.11966553287981885,0.13456916099773253
6841,1165,38,80,70,60,0.7,0.5,0.0,515,0.20305555555555538,0.23232426303854792
6842,1165,38,100,70,60,0.7,0.5,0.0,937,0.3545238095238083,0.3623752834467102
6843,1166,38,0,70,60,0.7,0.5,0.25,0,0.0,0.0
6844,1166,38,20,70,60,0.7,0.5,0.25,206,0.1175935568291244,0.08037731416767614
6845,1166,38,40,70,60,0.7,0.5,0.25,342,0.17145668312987294,0.10786692759295488
6846,1166,38,60,70,60,0.7,0.5,0.25,530,0.24089390550740872,0.15628131503743073
6847,1166,38,80,70,60,0.7,0.5,0.25,557,0.24121027863200084,0.1623505498089645
6848,1166,38,100,70,60,0.7,0.5,0.25,580,0.25688195026869176,0.17134806091386318
6849,1167,38,0,70,60,0.7,0.5,0.5,0,0.0,0.0
6850,1167,38,20,70,60,0.7,0.5,0.5,319,0.05864772621377308,0.135439458888578
6851,1167,38,40,70,60,0.7,0.5,0.5,369,0.06979234616220928,0.160339864256205
6852,1167,38,60,70,60,0.7,0.5,0.5,386,0.0693173981921536,0.17026348895722648
6853,1167,38,80,70,60,0.7,0.5,0.5,397,0.07569281365514242,0.16754585624204016
6854,1167,38,100,70,60,0.7,0.5,0.5,368,0.057845960301929025,0.17344003354766557
6855,1168,38,0,70,60,0.7,0.5,0.75,0,0.0,0.0
6856,1168,38,20,70,60,0.7,0.5,0.75,359,0.021697379865188104,0.1177623046935669
6857,1168,38,40,70,60,0.7,0.5,0.75,379,0.010939742335290275,0.12455310548877101
6858,1168,38,60,70,60,0.7,0.5,0.75,384,0.023024764700400702,0.1230697473053148
6859,1168,38,80,70,60,0.7,0.5,0.75,366,0.01776774065790699,0.12291579302954062
6860,1168,38,100,70,60,0.7,0.5,0.75,363,0.023608412543099443,0.11552655080296946
6861,1169,38,0,70,60,0.7,0.5,1.0,0,0.0,0.0
6862,1169,38,20,70,60,0.7,0.5,1.0,374,0.036975740067716714,0.04881527040039787
6863,1169,38,40,70,60,0.7,0.5,1.0,378,0.04098095859348325,0.04620569689062852
6864,1169,38,60,70,60,0.7,0.5,1.0,382,0.039831951045258364,0.04613798030627802
6865,1169,38,80,70,60,0.7,0.5,1.0,384,0.04087348181281659,0.04746435560525609
6866,1169,38,100,70,60,0.7,0.5,1.0,390,0.04769421924020768,0.041491007361849
6867,1170,39,0,70,60,0.7,0.0,0.0,0,0.0,0.0
6868,1170,39,13,70,60,0.7,0.0,0.0,2976,0.9471428571428594,0.0
6869,1171,39,0,70,60,0.7,0.0,0.25,0,0.0,0.0
6870,1171,39,20,70,60,0.7,0.0,0.25,2483,0.7911596853353225,0.0
6871,1171,39,40,70,60,0.7,0.0,0.25,2480,0.7914165346503859,0.0
6872,1171,39,60,70,60,0.7,0.0,0.25,2466,0.7895213827540141,0.0
6873,1171,39,80,70,60,0.7,0.0,0.25,2467,0.7898334459354512,0.0
6874,1171,39,100,70,60,0.7,0.0,0.25,2459,0.7881167101543805,0.0
6875,1172,39,0,70,60,0.7,0.0,0.5,0,0.0,0.0
6876,1172,39,20,70,60,0.7,0.0,0.5,1126,0.47067759295499,0.0
6877,1172,39,40,70,60,0.7,0.0,0.5,1127,0.46866294691392574,0.0
6878,1172,39,60,70,60,0.7,0.0,0.5,1137,0.4680853368744757,0.0
6879,1172,39,80,70,60,0.7,0.0,0.5,1123,0.4696022038952588,0.0
6880,1172,39,100,70,60,0.7,0.0,0.5,1118,0.47047013325878384,0.0
6881,1173,39,0,70,60,0.7,0.0,0.75,0,0.0,0.0
6882,1173,39,20,70,60,0.7,0.0,0.75,586,0.2457883119001022,0.0
6883,1173,39,40,70,60,0.7,0.0,0.75,581,0.25168687680551705,0.0
6884,1173,39,60,70,60,0.7,0.0,0.75,590,0.24905350153760122,0.0
6885,1173,39,80,70,60,0.7,0.0,0.75,590,0.25117277047805375,0.0
6886,1173,39,100,70,60,0.7,0.0,0.75,580,0.24914896095424527,0.0
6887,1174,39,0,70,60,0.7,0.0,1.0,0,0.0,0.0
6888,1174,39,20,70,60,0.7,0.0,1.0,378,0.042554281986767924,0.0
6889,1174,39,40,70,60,0.7,0.0,1.0,385,0.04412574162084978,0.0
6890,1174,39,60,70,60,0.7,0.0,1.0,390,0.043132823905818615,0.0
6891,1174,39,80,70,60,0.7,0.0,1.0,390,0.04430419656447123,0.0
6892,1174,39,100,70,60,0.7,0.0,1.0,392,0.04061395334389529,0.0
6893,1175,39,0,70,60,0.7,0.1,0.0,0,0.0,0.0
6894,1175,39,20,70,60,0.7,0.1,0.0,2446,0.9794658604182449,-0.10433673469387751
6895,1175,39,40,70,60,0.7,0.1,0.0,2430,1.0303413958175787,0.004988662131519258
6896,1175,39,60,70,60,0.7,0.1,0.0,2427,1.0455845301083244,0.04589002267573691
6897,1175,39,80,70,60,0.7,0.1,0.0,2403,1.0401423532375746,0.02800453514739226
6898,1175,39,100,70,60,0.7,0.1,0.0,2385,1.033868732678241,0.036989795918367326
6899,1176,39,0,70,60,0.7,0.1,0.25,0,0.0,0.0
6900,1176,39,20,70,60,0.7,0.1,0.25,1903,0.702725920403675,-0.1827146041064828
6901,1176,39,40,70,60,0.7,0.1,0.25,1867,0.699984511815887,-0.17839243003137334
6902,1176,39,60,70,60,0.7,0.1,0.25,1899,0.7075205811649883,-0.18138250163078942
6903,1176,39,80,70,60,0.7,0.1,0.25,1885,0.7027949916648513,-0.18231467244432012
6904,1176,39,100,70,60,0.7,0.1,0.25,1899,0.7079048089301662,-0.18217382272543728
6905,1177,39,0,70,60,0.7,0.1,0.5,0,0.0,0.0
6906,1177,39,20,70,60,0.7,0.1,0.5,931,0.417567742469895,-0.26036754884602253
6907,1177,39,40,70,60,0.7,0.1,0.5,924,0.41721625991847794,-0.2614838629515735
6908,1177,39,60,70,60,0.7,0.1,0.5,939,0.41886969907191685,-0.2592287143167771
6909,1177,39,80,70,60,0.7,0.1,0.5,933,0.418514721971994,-0.25887091137824964
6910,1177,39,100,70,60,0.7,0.1,0.5,953,0.4190944718831216,-0.25825858882365726
6911,1178,39,0,70,60,0.7,0.1,0.75,0,0.0,0.0
6912,1178,39,20,70,60,0.7,0.1,0.75,546,0.22263435244721952,-0.16180244929021848
6913,1178,39,40,70,60,0.7,0.1,0.75,549,0.22549167434604522,-0.17950757928742267
6914,1178,39,60,70,60,0.7,0.1,0.75,558,0.22411864035314785,-0.18325286164694174
6915,1178,39,80,70,60,0.7,0.1,0.75,550,0.22291467132261295,-0.17862103174603172
6916,1178,39,100,70,60,0.7,0.1,0.75,550,0.22336057139750892,-0.1704177732736931
6917,1179,39,0,70,60,0.7,0.1,1.0,0,0.0,0.0
6918,1179,39,20,70,60,0.7,0.1,1.0,379,0.047134125085854336,0.025219768272605823
6919,1179,39,40,70,60,0.7,0.1,1.0,382,0.04429120202114403,0.031992979840337964
6920,1179,39,60,70,60,0.7,0.1,1.0,385,0.04461321819443203,0.018980834342869565
6921,1179,39,80,70,60,0.7,0.1,1.0,387,0.043079240828752384,0.024238188426055355
6922,1179,39,100,70,60,0.7,0.1,1.0,388,0.04572198234951071,0.02634113005932968
6923,1180,39,0,70,60,0.7,0.2,0.0,0,0.0,0.0
6924,1180,39,20,70,60,0.7,0.2,0.0,1868,0.8587478741496771,0.01631235827664399
6925,1180,39,40,70,60,0.7,0.2,0.0,1833,0.8738095238095419,0.028656462585034015
6926,1180,39,60,70,60,0.7,0.2,0.0,1884,0.8995996315192909,0.04367913832199548
6927,1180,39,80,70,60,0.7,0.2,0.0,1920,0.9178854875283591,0.06602891156462588
6928,1180,39,100,70,60,0.7,0.2,0.0,1894,0.9075432256235972,0.06378968253968252
6929,1181,39,0,70,60,0.7,0.2,0.25,0,0.0,0.0
6930,1181,39,20,70,60,0.7,0.2,0.25,1217,0.5511970042012246,-0.1400687843630601
6931,1181,39,40,70,60,0.7,0.2,0.25,1223,0.552927946292672,-0.12832346123380853
6932,1181,39,60,70,60,0.7,0.2,0.25,1212,0.5503520272264167,-0.12862462336532784
6933,1181,39,80,70,60,0.7,0.2,0.25,1227,0.5536020786739354,-0.13145661518031868
6934,1181,39,100,70,60,0.7,0.2,0.25,1191,0.5484918839110996,-0.14001020214021673
6935,1182,39,0,70,60,0.7,0.2,0.5,0,0.0,0.0
6936,1182,39,20,70,60,0.7,0.2,0.5,807,0.3773134639129622,-0.1766922351132234
6937,1182,39,40,70,60,0.7,0.2,0.5,748,0.36547255032149867,-0.1795478636660144
6938,1182,39,60,70,60,0.7,0.2,0.5,769,0.3689231742925478,-0.1778928066660454
6939,1182,39,80,70,60,0.7,0.2,0.5,770,0.3711350536219052,-0.1765943877551021
6940,1182,39,100,70,60,0.7,0.2,0.5,768,0.36902633627651993,-0.1772695151119806
6941,1183,39,0,70,60,0.7,0.2,0.75,0,0.0,0.0
6942,1183,39,20,70,60,0.7,0.2,0.75,499,0.20418503731401233,-0.12788766191408085
6943,1183,39,40,70,60,0.7,0.2,0.75,500,0.2024593006437739,-0.12943487326437425
6944,1183,39,60,70,60,0.7,0.2,0.75,509,0.20193311628304308,-0.12275237435156695
6945,1183,39,80,70,60,0.7,0.2,0.75,525,0.20887709964122644,-0.13340637910415318
6946,1183,39,100,70,60,0.7,0.2,0.75,518,0.21010116232566076,-0.13709239974528614
6947,1184,39,0,70,60,0.7,0.2,1.0,0,0.0,0.0
6948,1184,39,20,70,60,0.7,0.2,1.0,378,0.04684228714316823,0.03139502376292986
6949,1184,39,40,70,60,0.7,0.2,1.0,381,0.04931603920106913,0.03955828906905237
6950,1184,39,60,70,60,0.7,0.2,1.0,384,0.04713641164228297,0.03017814431708755
6951,1184,39,80,70,60,0.7,0.2,1.0,385,0.04284374708787676,0.04728201782996307
6952,1184,39,100,70,60,0.7,0.2,1.0,389,0.04086330879383765,0.05692697170192284
6953,1185,39,0,70,60,0.7,0.30000000000000004,0.0,0,0.0,0.0
6954,1185,39,20,70,60,0.7,0.30000000000000004,0.0,1477,0.7555393586005938,0.0626606198034769
6955,1185,39,40,70,60,0.7,0.30000000000000004,0.0,1559,0.8166869128603965,0.12277966742252455
6956,1185,39,60,70,60,0.7,0.30000000000000004,0.0,1698,0.8430919987042604,0.20528155706727125
6957,1185,39,80,70,60,0.7,0.30000000000000004,0.0,1877,0.8941650469711883,0.29265873015872995
6958,1185,39,100,70,60,0.7,0.30000000000000004,0.0,2045,0.932345319080033,0.4262660619803467
6959,1186,39,0,70,60,0.7,0.30000000000000004,0.25,0,0.0,0.0
6960,1186,39,20,70,60,0.7,0.30000000000000004,0.25,792,0.42226360211403524,-0.0700628501019891
6961,1186,39,40,70,60,0.7,0.30000000000000004,0.25,801,0.4307373830158287,-0.06474087922840367
6962,1186,39,60,70,60,0.7,0.30000000000000004,0.25,875,0.4537992121179849,-0.04646963237349734
6963,1186,39,80,70,60,0.7,0.30000000000000004,0.25,902,0.45887346295334863,-0.046676101947628355
6964,1186,39,100,70,60,0.7,0.30000000000000004,0.25,867,0.4497936136294051,-0.052111322078298605
6965,1187,39,0,70,60,0.7,0.30000000000000004,0.5,0,0.0,0.0
6966,1187,39,20,70,60,0.7,0.30000000000000004,0.5,587,0.29442589005595693,-0.09850103283322457
6967,1187,39,40,70,60,0.7,0.30000000000000004,0.5,606,0.29944137146052163,-0.09238162540510875
6968,1187,39,60,70,60,0.7,0.30000000000000004,0.5,609,0.3017098881300721,-0.09369505793184846
6969,1187,39,80,70,60,0.7,0.30000000000000004,0.5,621,0.30526381622446747,-0.09102871742304218
6970,1187,39,100,70,60,0.7,0.30000000000000004,0.5,593,0.29480859858620534,-0.09576240694146759
6971,1188,39,0,70,60,0.7,0.30000000000000004,0.75,0,0.0,0.0
6972,1188,39,20,70,60,0.7,0.30000000000000004,0.75,468,0.18461018866124385,-0.08445388619679227
6973,1188,39,40,70,60,0.7,0.30000000000000004,0.75,483,0.18943206930521733,-0.08814293221093608
6974,1188,39,60,70,60,0.7,0.30000000000000004,0.75,462,0.18310646502567107,-0.07893259663073753
6975,1188,39,80,70,60,0.7,0.30000000000000004,0.75,457,0.18516290974967914,-0.0786301564004597
6976,1188,39,100,70,60,0.7,0.30000000000000004,0.75,464,0.1864733377042923,-0.08045712577268355
6977,1189,39,0,70,60,0.7,0.30000000000000004,1.0,0,0.0,0.0
6978,1189,39,20,70,60,0.7,0.30000000000000004,1.0,374,0.04013383566081389,0.04419024839768488
6979,1189,39,40,70,60,0.7,0.30000000000000004,1.0,381,0.04073600738403681,0.04376261920293239
6980,1189,39,60,70,60,0.7,0.30000000000000004,1.0,381,0.040989833637304,0.04711479721264471
6981,1189,39,80,70,60,0.7,0.30000000000000004,1.0,383,0.042742654791858535,0.04045237577527212
6982,1189,39,100,70,60,0.7,0.30000000000000004,1.0,385,0.041170218902956274,0.04860062746559825
6983,1190,39,0,70,60,0.7,0.4,0.0,0,0.0,0.0
6984,1190,39,20,70,60,0.7,0.4,0.0,748,0.4347978080120951,0.07247023809523799
6985,1190,39,40,70,60,0.7,0.4,0.0,1088,0.5379251700680302,0.19899376417233547
6986,1190,39,60,70,60,0.7,0.4,0.0,1611,0.6945105820105906,0.4485048185941029
6987,1190,39,80,70,60,0.7,0.4,0.0,1948,0.8107331821617648,0.6100127551020431
6988,1190,39,100,70,60,0.7,0.4,0.0,2213,0.8903769841270005,0.7487953514739287
6989,1191,39,0,70,60,0.7,0.4,0.25,0,0.0,0.0
6990,1191,39,20,70,60,0.7,0.4,0.25,434,0.2908365981476306,-0.01368882598701583
6991,1191,39,40,70,60,0.7,0.4,0.25,549,0.3344382416208491,0.006141960208741016
6992,1191,39,60,70,60,0.7,0.4,0.25,614,0.34902578135516005,0.016456605473239502
6993,1191,39,80,70,60,0.7,0.4,0.25,621,0.3580748176363391,0.018798850875966795
6994,1191,39,100,70,60,0.7,0.4,0.25,591,0.35677183639818205,0.011475102312614527
6995,1192,39,0,70,60,0.7,0.4,0.5,0,0.0,0.0
6996,1192,39,20,70,60,0.7,0.4,0.5,458,0.2512629557150102,-0.03253157712856832
6997,1192,39,40,70,60,0.7,0.4,0.5,494,0.2594891552511408,-0.03098150218991703
6998,1192,39,60,70,60,0.7,0.4,0.5,495,0.25951759699313476,-0.034084806867952615
6999,1192,39,80,70,60,0.7,0.4,0.5,493,0.26125399931662086,-0.037031779035815296
7000,1192,39,100,70,60,0.7,0.4,0.5,495,0.2619203903022395,-0.03544675861212068
7001,1193,39,0,70,60,0.7,0.4,0.75,0,0.0,0.0
7002,1193,39,20,70,60,0.7,0.4,0.75,410,0.1524292450998667,-0.03134372184947041
7003,1193,39,40,70,60,0.7,0.4,0.75,418,0.1631489667784918,-0.03554812478644424
7004,1193,39,60,70,60,0.7,0.4,0.75,416,0.1652615345986188,-0.036432027148759025
7005,1193,39,80,70,60,0.7,0.4,0.75,404,0.16001235064040845,-0.03178058894790795
7006,1193,39,100,70,60,0.7,0.4,0.75,416,0.1634312001056126,-0.030760957350976836
7007,1194,39,0,70,60,0.7,0.4,1.0,0,0.0,0.0
7008,1194,39,20,70,60,0.7,0.4,1.0,381,0.03253605856345596,0.05965621408380729
7009,1194,39,40,70,60,0.7,0.4,1.0,385,0.03573835927064904,0.05513582145186859
7010,1194,39,60,70,60,0.7,0.4,1.0,386,0.03321581296140996,0.0534976547696706
7011,1194,39,80,70,60,0.7,0.4,1.0,388,0.03281044533490726,0.05245200820054065
7012,1194,39,100,70,60,0.7,0.4,1.0,389,0.03529959929177162,0.06037958562420416
7013,1195,39,0,70,60,0.7,0.5,0.0,0,0.0,0.0
7014,1195,39,20,70,60,0.7,0.5,0.0,176,0.09572562358276639,0.11603174603174608
7015,1195,39,40,70,60,0.7,0.5,0.0,626,0.22981292517006735,0.2600510204081624
7016,1195,39,60,70,60,0.7,0.5,0.0,1183,0.43061224489795963,0.4597108843537411
7017,1195,39,80,70,60,0.7,0.5,0.0,1417,0.5380215419501154,0.5430498866213184
7018,1195,39,100,70,60,0.7,0.5,0.0,1771,0.6639172335600966,0.6761961451247233
7019,1196,39,0,70,60,0.7,0.5,0.25,0,0.0,0.0
7020,1196,39,20,70,60,0.7,0.5,0.25,108,0.097703479793744,0.0633472144565588
7021,1196,39,40,70,60,0.7,0.5,0.25,265,0.1598166526884726,0.09142288308017271
7022,1196,39,60,70,60,0.7,0.5,0.25,338,0.192922238530115,0.10060783788401179
7023,1196,39,80,70,60,0.7,0.5,0.25,324,0.19979021060478996,0.0884506142639704
7024,1196,39,100,70,60,0.7,0.5,0.25,361,0.21502799521635113,0.1040933976330257
7025,1197,39,0,70,60,0.7,0.5,0.5,0,0.0,0.0
7026,1197,39,20,70,60,0.7,0.5,0.5,328,0.10633709191439132,0.094444250302861
7027,1197,39,40,70,60,0.7,0.5,0.5,403,0.1092586121206473,0.12525898487248796
7028,1197,39,60,70,60,0.7,0.5,0.5,406,0.10205374615599659,0.13573206908334107
7029,1197,39,80,70,60,0.7,0.5,0.5,427,0.11104420992141147,0.13832673251949157
7030,1197,39,100,70,60,0.7,0.5,0.5,421,0.1118257462802473,0.13120534743577777
7031,1198,39,0,70,60,0.7,0.5,0.75,0,0.0,0.0
7032,1198,39,20,70,60,0.7,0.5,0.75,366,0.10888774345354582,0.033396448762153245
7033,1198,39,40,70,60,0.7,0.5,0.75,379,0.1122249790327089,0.03558135697201258
7034,1198,39,60,70,60,0.7,0.5,0.75,373,0.11187437874693246,0.035838303357872796
7035,1198,39,80,70,60,0.7,0.5,0.75,393,0.11333129484670576,0.033096732985431615
7036,1198,39,100,70,60,0.7,0.5,0.75,377,0.10602928043363449,0.03743828239058176
7037,1199,39,0,70,60,0.7,0.5,1.0,0,0.0,0.0
7038,1199,39,20,70,60,0.7,0.5,1.0,378,0.03489889106327476,0.048453079862082096
7039,1199,39,40,70,60,0.7,0.5,1.0,382,0.03457335445593772,0.05141863137949302
7040,1199,39,60,70,60,0.7,0.5,1.0,386,0.030728108595036257,0.046543347932780525
7041,1199,39,80,70,60,0.7,0.5,1.0,388,0.039350479917994806,0.04482806821358696
7042,1199,39,100,70,60,0.7,0.5,1.0,392,0.03549405150187936,0.04976703009971142
7043,1200,40,0,70,60,0.7,0.0,0.0,0,0.0,0.0
7044,1200,40,16,70,60,0.7,0.0,0.0,2935,0.9187074829931982,0.0
7045,1201,40,0,70,60,0.7,0.0,0.25,0,0.0,0.0
7046,1201,40,20,70,60,0.7,0.0,0.25,2609,0.8208965846612607,0.0
7047,1201,40,40,70,60,0.7,0.0,0.25,2547,0.8097691462429703,0.0
7048,1201,40,60,70,60,0.7,0.0,0.25,2554,0.8157838854719962,0.0
7049,1201,40,80,70,60,0.7,0.0,0.25,2535,0.8096859371602525,0.0
7050,1201,40,100,70,60,0.7,0.0,0.25,2536,0.8084324620259059,0.0
7051,1202,40,0,70,60,0.7,0.0,0.5,0,0.0,0.0
7052,1202,40,20,70,60,0.7,0.0,0.5,1152,0.4710694871555933,0.0
7053,1202,40,40,70,60,0.7,0.0,0.5,1131,0.4715402416674435,0.0
7054,1202,40,60,70,60,0.7,0.0,0.5,1114,0.4681650514086934,0.0
7055,1202,40,80,70,60,0.7,0.0,0.5,1136,0.4707696160656037,0.0
7056,1202,40,100,70,60,0.7,0.0,0.5,1122,0.46876005653402986,0.0
7057,1203,40,0,70,60,0.7,0.0,0.75,0,0.0,0.0
7058,1203,40,20,70,60,0.7,0.0,0.75,593,0.2535456271549721,0.0
7059,1203,40,40,70,60,0.7,0.0,0.75,591,0.2519789045755285,0.0
7060,1203,40,60,70,60,0.7,0.0,0.75,590,0.2520941081912221,0.0
7061,1203,40,80,70,60,0.7,0.0,0.75,594,0.25299174121703416,0.0
7062,1203,40,100,70,60,0.7,0.0,0.75,595,0.2515596752399592,0.0
7063,1204,40,0,70,60,0.7,0.0,1.0,0,0.0,0.0
7064,1204,40,20,70,60,0.7,0.0,1.0,379,0.042145963408194966,0.0
7065,1204,40,40,70,60,0.7,0.0,1.0,385,0.039942844717796445,0.0
7066,1204,40,60,70,60,0.7,0.0,1.0,387,0.04450610381138823,0.0
7067,1204,40,80,70,60,0.7,0.0,1.0,392,0.047183549218774566,0.0
7068,1204,40,100,70,60,0.7,0.0,1.0,392,0.04739027117696436,0.0
7069,1205,40,0,70,60,0.7,0.1,0.0,0,0.0,0.0
7070,1205,40,20,70,60,0.7,0.1,0.0,2457,1.0062232300327527,-0.06184807256235824
7071,1205,40,40,70,60,0.7,0.1,0.0,2441,1.0340734441924837,-0.01391723356009071
7072,1205,40,60,70,60,0.7,0.1,0.0,2406,1.0338970773494445,-0.013860544217687088
7073,1205,40,80,70,60,0.7,0.1,0.0,2410,1.0385141093474282,0.0005102040816326403
7074,1205,40,100,70,60,0.7,0.1,0.0,2402,1.036904761904747,-0.02106009070294786
7075,1206,40,0,70,60,0.7,0.1,0.25,0,0.0,0.0
7076,1206,40,20,70,60,0.7,0.1,0.25,1823,0.6884078276160759,-0.20422219115956883
7077,1206,40,40,70,60,0.7,0.1,0.25,1856,0.6971167494141219,-0.20704064159910535
7078,1206,40,60,70,60,0.7,0.1,0.25,1844,0.6954266930008919,-0.2140525502438419
7079,1206,40,80,70,60,0.7,0.1,0.25,1891,0.7009168336284264,-0.1915707607243811
7080,1206,40,100,70,60,0.7,0.1,0.25,1847,0.6949653263131722,-0.19312214611872164
7081,1207,40,0,70,60,0.7,0.1,0.5,0,0.0,0.0
7082,1207,40,20,70,60,0.7,0.1,0.5,912,0.4165668563214229,-0.25937878576087986
7083,1207,40,40,70,60,0.7,0.1,0.5,941,0.4186624205745207,-0.26735373373093535
7084,1207,40,60,70,60,0.7,0.1,0.5,992,0.4232581185695995,-0.2529257136644612
7085,1207,40,80,70,60,0.7,0.1,0.5,945,0.4182651206093807,-0.26322919578790427
7086,1207,40,100,70,60,0.7,0.1,0.5,962,0.42063606391313396,-0.2612600177057126
7087,1208,40,0,70,60,0.7,0.1,0.75,0,0.0,0.0
7088,1208,40,20,70,60,0.7,0.1,0.75,561,0.2339168797909837,-0.16056790296027082
7089,1208,40,40,70,60,0.7,0.1,0.75,555,0.23412348957847975,-0.16082057823129256
7090,1208,40,60,70,60,0.7,0.1,0.75,560,0.23550743864263132,-0.15946741139378126
7091,1208,40,80,70,60,0.7,0.1,0.75,559,0.2333149761680417,-0.15548634408101147
7092,1208,40,100,70,60,0.7,0.1,0.75,558,0.23514580680065053,-0.15130589336191105
7093,1209,40,0,70,60,0.7,0.1,1.0,0,0.0,0.0
7094,1209,40,20,70,60,0.7,0.1,1.0,377,0.04525328142418889,0.055468580126114386
7095,1209,40,40,70,60,0.7,0.1,1.0,380,0.04458819550143806,0.037136955238716476
7096,1209,40,60,70,60,0.7,0.1,1.0,382,0.04190679823426123,0.05284378591619298
7097,1209,40,80,70,60,0.7,0.1,1.0,384,0.043914998774751454,0.044251855993538994
7098,1209,40,100,70,60,0.7,0.1,1.0,388,0.04253409126207612,0.04863945578231293
7099,1210,40,0,70,60,0.7,0.2,0.0,0,0.0,0.0
7100,1210,40,20,70,60,0.7,0.2,0.0,1978,0.9018459467120328,0.021952947845804968
7101,1210,40,40,70,60,0.7,0.2,0.0,1987,0.9311968537415091,0.05096371882086168
7102,1210,40,60,70,60,0.7,0.2,0.0,1958,0.9337939342403748,0.04854024943310654
7103,1210,40,80,70,60,0.7,0.2,0.0,1929,0.9321499433106687,0.05093537414965986
7104,1210,40,100,70,60,0.7,0.2,0.0,1965,0.9471797052154298,0.05433673469387755
7105,1211,40,0,70,60,0.7,0.2,0.25,0,0.0,0.0
